Grapheme	GraphFrequency	WordFrequency	Difference
(	27	27	0
)	27	27	0
,	21651	21651	0
.	9819	9819	0
:	2391	2391	0
?	1069	1069	0
“	1	1	0
!	948	947	1
;	1293	1292	1
—	14	13	1
U	130	10	120
O	1084	820	264
A	4446	3046	1400
I	5389	1667	3722
u	26157	78	26079
o	62245	9118	53127
e	64620	14	64606
i	84705	5037	79668
a	141770	6594	135176
