Grapheme	GraphFrequency	WordFrequency	Difference
!	31	31	0
(	2	2	0
)	2	2	0
‘	1925	1925	0
“	7425	7425	0
”	7425	7423	2
;	5200	5197	3
?	3451	3439	12
’	1925	1909	16
ऐ	70	45	25
,	35921	35226	695
९	3072	50	3022
८	3133	76	3057
७	3722	524	3198
६	3858	187	3671
-	4333	141	4192
५	4738	301	4437
४	5500	342	5158
३	6928	35	6893
ए	9917	287	9630
२	12346	23	12323
:	15576	156	15420
१	17803	25	17778
आ	55061	26704	28357
।	65018	2	65016
इ	76817	3331	73486
म	73666	1	73665
‍	NA	7	NA
