Grapheme	GraphFrequency	WordFrequency	Difference
!	496	496	0
(	145	145	0
)	145	145	0
,	63111	63111	0
.	27243	27243	0
:	8006	8006	0
;	14770	14770	0
?	3130	3130	0
¡	496	496	0
¿	3130	3130	0
Y	11034	10405	629
O	975	95	880
A	6425	397	6028
E	7123	148	6975
y	44323	32836	11487
u	118359	17	118342
o	284469	749	283720
a	326946	19761	307185
e	376886	507	376379
