Grapheme	Frequency	Codepoint	UnicodeName
 	8585	U+0020	SPACE
-	53	U+002D	HYPHEN-MINUS
–	48	U+2013	EN DASH
,	1269	U+002C	COMMA
;	91	U+003B	SEMICOLON
:	57	U+003A	COLON
!	33	U+0021	EXCLAMATION MARK
?	39	U+003F	QUESTION MARK
.	821	U+002E	FULL STOP
’	250	U+2019	RIGHT SINGLE QUOTATION MARK
“	3	U+201C	LEFT DOUBLE QUOTATION MARK
„	3	U+201E	DOUBLE LOW-9 QUOTATION MARK
«	25	U+00AB	LEFT-POINTING DOUBLE ANGLE QUOTATION MARK
»	25	U+00BB	RIGHT-POINTING DOUBLE ANGLE QUOTATION MARK
а	10426	U+0430	CYRILLIC SMALL LETTER A
А	98	U+0410	CYRILLIC CAPITAL LETTER A
б	1857	U+0431	CYRILLIC SMALL LETTER BE
Б	14	U+0411	CYRILLIC CAPITAL LETTER BE
в	1621	U+0432	CYRILLIC SMALL LETTER VE
В	40	U+0412	CYRILLIC CAPITAL LETTER VE
г	2492	U+0433	CYRILLIC SMALL LETTER GHE
Г	193	U+0413	CYRILLIC CAPITAL LETTER GHE
д	2430	U+0434	CYRILLIC SMALL LETTER DE
Д	53	U+0414	CYRILLIC CAPITAL LETTER DE
е	3740	U+0435	CYRILLIC SMALL LETTER IE
ё	87	U+0451	CYRILLIC SMALL LETTER IO
ж	639	U+0436	CYRILLIC SMALL LETTER ZHE
з	487	U+0437	CYRILLIC SMALL LETTER ZE
З	28	U+0417	CYRILLIC CAPITAL LETTER ZE
и	4749	U+0438	CYRILLIC SMALL LETTER I
И	58	U+0418	CYRILLIC CAPITAL LETTER I
І	2516	U+0406	CYRILLIC CAPITAL LETTER BYELORUSSIAN-UKRAINIAN I
й	2159	U+0439	CYRILLIC SMALL LETTER SHORT I
Й	59	U+0419	CYRILLIC CAPITAL LETTER SHORT I
к	3059	U+043A	CYRILLIC SMALL LETTER KA
К	73	U+041A	CYRILLIC CAPITAL LETTER KA
л	2357	U+043B	CYRILLIC SMALL LETTER EL
Л	2	U+041B	CYRILLIC CAPITAL LETTER EL
м	1614	U+043C	CYRILLIC SMALL LETTER EM
М	155	U+041C	CYRILLIC CAPITAL LETTER EM
н	5149	U+043D	CYRILLIC SMALL LETTER EN
Н	59	U+041D	CYRILLIC CAPITAL LETTER EN
о	1192	U+043E	CYRILLIC SMALL LETTER O
О	7	U+041E	CYRILLIC CAPITAL LETTER O
п	116	U+043F	CYRILLIC SMALL LETTER PE
П	27	U+041F	CYRILLIC CAPITAL LETTER PE
р	1802	U+0440	CYRILLIC SMALL LETTER ER
Р	3	U+0420	CYRILLIC CAPITAL LETTER ER
с	1544	U+0441	CYRILLIC SMALL LETTER ES
С	27	U+0421	CYRILLIC CAPITAL LETTER ES
т	954	U+0442	CYRILLIC SMALL LETTER TE
Т	27	U+0422	CYRILLIC CAPITAL LETTER TE
у	2002	U+0443	CYRILLIC SMALL LETTER U
У	9	U+0423	CYRILLIC CAPITAL LETTER U
ф	127	U+0444	CYRILLIC SMALL LETTER EF
Ф	4	U+0424	CYRILLIC CAPITAL LETTER EF
х	2384	U+0445	CYRILLIC SMALL LETTER HA
Х	41	U+0425	CYRILLIC CAPITAL LETTER HA
ц	306	U+0446	CYRILLIC SMALL LETTER TSE
Ц	3	U+0426	CYRILLIC CAPITAL LETTER TSE
ч	518	U+0447	CYRILLIC SMALL LETTER CHE
Ч	9	U+0427	CYRILLIC CAPITAL LETTER CHE
ш	1330	U+0448	CYRILLIC SMALL LETTER SHA
Ш	34	U+0428	CYRILLIC CAPITAL LETTER SHA
щ	60	U+0449	CYRILLIC SMALL LETTER SHCHA
ъ	2637	U+044A	CYRILLIC SMALL LETTER HARD SIGN
ы	2352	U+044B	CYRILLIC SMALL LETTER YERU
Ы	4	U+042B	CYRILLIC CAPITAL LETTER YERU
ь	2785	U+044C	CYRILLIC SMALL LETTER SOFT SIGN
э	302	U+044D	CYRILLIC SMALL LETTER E
Э	9	U+042D	CYRILLIC CAPITAL LETTER E
ю	139	U+044E	CYRILLIC SMALL LETTER YU
Ю	4	U+042E	CYRILLIC CAPITAL LETTER YU
я	510	U+044F	CYRILLIC SMALL LETTER YA
Я	7	U+042F	CYRILLIC CAPITAL LETTER YA
