Grapheme	GraphFrequency	WordFrequency	Difference
!	1452	1452	0
(	48	48	0
)	48	48	0
.	12856	12856	0
;	165	165	0
?	1892	1892	0
—	6	6	0
‘	392	392	0
’	389	389	0
“	2378	2378	0
”	1987	1987	0
:	62	56	6
,	20907	20897	10
E	638	267	371
O	617	48	569
U	4080	22	4058
e	31135	10320	20815
o	36281	2370	33911
u	56138	4169	51969
i	111415	3	111412
