Grapheme	GraphFrequency	WordFrequency	Difference
!	1617	1617	0
(	58	58	0
)	58	58	0
,	36512	36512	0
.	41833	41833	0
:	7744	7744	0
;	2927	2927	0
?	2857	2857	0
¡	1617	1617	0
«	2424	2424	0
»	4384	4384	0
¿	2858	2858	0
‘	51	51	0
’	51	51	0
“	1260	1260	0
”	1271	1271	0
—	3219	3217	2
Y	1660	586	1074
A	7776	419	7357
O	7510	35	7475
y	39606	26676	12930
u	134175	12	134163
i	155488	2	155486
o	286720	938	285782
a	349801	22721	327080
e	420941	427	420514
