Grapheme	GraphFrequency	WordFrequency	Difference
'	12	12	0
*	131	131	0
;	210	210	0
|	1	1	0
†	31	31	0
‡	5	5	0
(	1259	1258	1
…	5	2	3
✡	111	58	53
-	97	1	96
9	131	9	122
)	1259	1118	141
:	1305	1144	161
“	8410	8231	179
‘	1453	1273	180
8	218	22	196
’	1449	1206	243
7	316	51	265
6	292	24	268
4	370	21	349
5	477	52	425
3	480	33	447
,	28657	28129	528
2	742	36	706
1	981	62	919
ஓ	1440	17	1423
”	6446	39	6407
ஆ	18865	2	18863
