Grapheme	GraphFrequency	WordFrequency	Difference
!	5612	5612	0
(	5	5	0
)	5	5	0
,	46735	46735	0
:	7385	7385	0
;	3866	3866	0
?	1792	1792	0
¡	5612	5612	0
«	2894	2894	0
»	6297	6297	0
¿	1792	1792	0
—	2622	2622	0
‘	43	43	0
’	82	82	0
“	858	858	0
”	1169	1169	0
.	37194	37191	3
O	519	7	512
Y	3346	1586	1760
A	7550	680	6870
y	39887	25686	14201
u	131518	2	131516
o	284452	809	283643
a	330117	23863	306254
e	398375	95	398280
